ts,equity
2026-05-20 01:00:00,979066.8399614283
2026-05-20 01:15:00,978896.0227589621
2026-05-20 01:30:00,978371.0109268574
2026-05-20 01:45:00,979976.2714149646
2026-05-20 02:00:00,980729.1896616975
2026-05-20 02:15:00,980252.4742990028
2026-05-20 02:30:00,979257.0117056781
2026-05-20 02:45:00,979441.6156658336
2026-05-20 03:00:00,979335.6212712862
2026-05-20 03:15:00,981238.3569614126
2026-05-20 03:30:00,982222.6147658641
2026-05-20 03:45:00,981917.4476683929
2026-05-20 04:00:00,982184.232261486
2026-05-20 04:15:00,982396.3209098628
2026-05-20 04:30:00,982831.6577767715
2026-05-20 04:45:00,982460.0733830198
2026-05-20 05:00:00,982411.7039409037
2026-05-20 05:15:00,981712.9503016721
2026-05-20 05:30:00,981650.9640917404
2026-05-20 05:45:00,982017.2462413375
2026-05-20 06:00:00,982304.6368510213
2026-05-20 06:15:00,982620.2030106747
2026-05-20 06:30:00,982558.2168007423
2026-05-20 06:45:00,982304.6368510213
2026-05-20 07:00:00,982406.0688309099
2026-05-20 07:15:00,982270.8261910587
2026-05-20 07:30:00,982592.0274607057
2026-05-20 07:45:00,982699.4659271305
2026-05-20 08:00:00,982809.3115183163
2026-05-20 08:15:00,983294.4432280078
2026-05-20 08:30:00,985070.3375101285
2026-05-20 08:45:00,982072.3039619371
2026-05-20 09:00:00,984141.1294535407
2026-05-20 09:15:00,982561.869388499
2026-05-20 09:30:00,982665.6995959736
2026-05-20 09:45:00,981059.5232609047
2026-05-20 10:00:00,983519.9785969675
2026-05-20 10:15:00,984574.2634367907
2026-05-20 10:30:00,987108.6102515785
2026-05-20 10:45:00,987306.3711058209
2026-05-20 11:00:00,987733.932424555
2026-05-20 11:15:00,989617.3874777884
2026-05-20 11:30:00,989617.3874777884
2026-05-20 11:45:00,989617.3874777884
2026-05-20 12:00:00,989617.3874777884
2026-05-20 12:15:00,989617.3874777884
2026-05-20 12:30:00,989617.3874777884
2026-05-20 12:45:00,989617.3874777884
2026-05-20 13:00:00,989617.3874777884
2026-05-20 13:15:00,989617.3874777884
2026-05-20 13:30:00,989617.3874777884
2026-05-20 13:45:00,989617.3874777884
2026-05-20 14:00:00,989617.3874777884
2026-05-20 14:15:00,989560.3864523941
2026-05-20 14:30:00,988131.6142194602
2026-05-20 14:45:00,988074.7177834216
2026-05-20 15:00:00,989729.8364901694
2026-05-20 15:15:00,985037.5882445994
2026-05-20 15:30:00,984988.4991589498
2026-05-20 15:45:00,986848.8192494538
2026-05-20 16:00:00,985096.4552342823
2026-05-20 16:15:00,985052.3518420731
2026-05-20 16:30:00,984121.7150123479
2026-05-20 16:45:00,984743.4887831826
2026-05-20 17:00:00,984316.1808644629
2026-05-20 17:15:00,984538.2424696453
2026-05-20 17:30:00,985254.4078413666
2026-05-20 17:45:00,985755.5169158209
2026-05-20 18:00:00,985212.0572725384
2026-05-20 18:15:00,984697.2268110741
2026-05-20 18:30:00,985027.2253142124
2026-05-20 18:45:00,984600.9277133521
2026-05-20 19:00:00,984466.7177199025
2026-05-20 19:15:00,984068.5043017644
2026-05-20 19:30:00,984489.3519116644
2026-05-20 19:45:00,985392.8583070852
2026-05-20 20:00:00,985088.3552409632
2026-05-20 20:15:00,985307.1866917362
2026-05-20 20:30:00,985699.0362106615
2026-05-20 20:45:00,985973.8599369392
2026-05-20 21:00:00,985614.006004016
2026-05-20 21:15:00,985394.2606449918
2026-05-20 21:30:00,985203.8822860973
2026-05-20 21:45:00,985185.7443368782
2026-05-20 22:00:00,985408.8561000867
2026-05-20 22:15:00,985652.9104883273
2026-05-20 22:30:00,985563.5601290799
2026-05-20 22:45:00,985589.4643154182
2026-05-20 23:00:00,985429.2138858564
2026-05-20 23:15:00,985929.7779612151
2026-05-20 23:30:00,986221.553228912
2026-05-20 23:45:00,985977.2263411229
2026-05-21 00:00:00,986150.4770686575
2026-05-21 00:15:00,986196.8354503732
2026-05-21 00:30:00,985764.6225397888
2026-05-21 00:45:00,985446.9430857536
2026-05-21 01:00:00,984610.7942665224
2026-05-21 01:15:00,984547.0755940648
2026-05-21 01:30:00,984887.9342389579
2026-05-21 01:45:00,985925.9629675426
2026-05-21 02:00:00,986103.8461873939
2026-05-21 02:15:00,987266.859764961
2026-05-21 02:30:00,987686.0723775724
2026-05-21 02:45:00,987372.6565066981
2026-05-21 03:00:00,987088.8801355022
2026-05-21 03:15:00,986772.8356787552
2026-05-21 03:30:00,986691.484216008
2026-05-21 03:45:00,987136.6010149578
2026-05-21 04:00:00,986882.6710433997
2026-05-21 04:15:00,986882.6710433997
2026-05-21 04:30:00,986640.3161781786
2026-05-21 04:45:00,986397.9613129579
2026-05-21 05:00:00,986268.70538484
2026-05-21 05:15:00,986785.7290973115
2026-05-21 05:30:00,986494.9032590463
2026-05-21 05:45:00,986147.5279522293
2026-05-21 06:00:00,985371.9923835222
2026-05-21 06:15:00,985590.1117622212
2026-05-21 06:30:00,986559.5312231052
2026-05-21 06:45:00,985913.251582516
2026-05-21 07:00:00,985638.582735265
2026-05-21 07:15:00,988602.0931471257
2026-05-21 07:30:00,988602.0931471257
2026-05-21 07:45:00,988602.0931471257
2026-05-21 08:00:00,988602.0931471257
2026-05-21 08:15:00,988602.0931471257
2026-05-21 08:30:00,988602.0931471257
2026-05-21 08:45:00,988602.0931471257
2026-05-21 09:00:00,988602.0931471257
2026-05-21 09:15:00,988602.0931471257
2026-05-21 09:30:00,988602.0931471257
2026-05-21 09:45:00,988602.0931471257
2026-05-21 10:00:00,988602.0931471257
2026-05-21 10:15:00,988602.0931471257
2026-05-21 10:30:00,988602.0931471257
2026-05-21 10:45:00,988602.0931471257
2026-05-21 11:00:00,988602.0931471257
2026-05-21 11:15:00,988602.0931471257
2026-05-21 11:30:00,988602.0931471257
2026-05-21 11:45:00,988602.0931471257
2026-05-21 12:00:00,988598.2208829031
2026-05-21 12:15:00,988589.2903688961
2026-05-21 12:30:00,988613.8263960977
2026-05-21 12:45:00,988612.7466378922
2026-05-21 13:00:00,988508.0966899062
2026-05-21 13:15:00,988052.5093340515
2026-05-21 13:30:00,984585.6104708227
2026-05-21 13:45:00,989884.7765941307
2026-05-21 14:00:00,987590.1333729296
2026-05-21 14:15:00,986667.3647686965
2026-05-21 14:30:00,985021.7528878689
2026-05-21 14:45:00,988752.5586063565
2026-05-21 15:00:00,986683.5245501389
2026-05-21 15:15:00,986548.7821293036
2026-05-21 15:30:00,984936.5104437842
2026-05-21 15:45:00,986636.2207980641
2026-05-21 16:00:00,986043.2023509196
2026-05-21 16:15:00,987816.3730780751
2026-05-21 16:30:00,988434.7053930019
2026-05-21 16:45:00,989168.0481476225
2026-05-21 17:00:00,992037.0928802339
2026-05-21 17:15:00,998804.0186297706
2026-05-21 17:30:00,1000245.1127780674
2026-05-21 17:45:00,1000163.8069309397
2026-05-21 18:00:00,1000325.9986296551
2026-05-21 18:15:00,1002659.2536389524
2026-05-21 18:30:00,1002359.0202795553
2026-05-21 18:45:00,998582.4860987444
2026-05-21 19:00:00,998581.8034568747
2026-05-21 19:15:00,998581.2260939894
2026-05-21 19:30:00,998589.4032021662
2026-05-21 19:45:00,998606.2176273862
2026-05-21 20:00:00,998570.916687296
2026-05-21 20:15:00,998579.6351589548
2026-05-21 20:30:00,998588.7144980127
2026-05-21 20:45:00,998617.5600279267
2026-05-21 21:00:00,998618.6848165778
2026-05-21 21:15:00,998618.8397039125
2026-05-21 21:30:00,998597.7923526913
2026-05-21 21:45:00,998614.599231248
2026-05-21 22:00:00,998598.4735101816
2026-05-21 22:15:00,998599.3276170918
2026-05-21 22:30:00,998599.5592059043
2026-05-21 22:45:00,998594.5789363566
2026-05-21 23:00:00,998594.2000068724
2026-05-21 23:15:00,998595.8510656792
2026-05-21 23:30:00,998597.502124486
2026-05-21 23:45:00,998600.1035381448
2026-05-22 00:00:00,998596.8735441045
2026-05-22 00:15:00,998600.145599832
2026-05-22 00:30:00,998612.9421101575
2026-05-22 00:45:00,998614.5931689641
2026-05-22 01:00:00,998609.8354571864
2026-05-22 01:15:00,998600.4854363875
2026-05-22 01:30:00,998592.4556688824
2026-05-22 01:45:00,998577.3313953977
2026-05-22 02:00:00,998576.3209167735
2026-05-22 02:15:00,998577.8156038662
2026-05-22 02:30:00,998578.4742461337
2026-05-22 02:45:00,998579.815530271
2026-05-22 03:00:00,998579.9147469716
2026-05-22 03:15:00,998581.3703411358
2026-05-22 03:30:00,998583.0394620275
2026-05-22 03:45:00,998588.3986610593
2026-05-22 04:00:00,998582.3477891153
2026-05-22 04:15:00,998581.4064653057
2026-05-22 04:30:00,998577.3284266391
2026-05-22 04:45:00,998589.3279850679
2026-05-22 05:00:00,998588.9009316127
2026-05-22 05:15:00,998585.5807519143
2026-05-22 05:30:00,998592.3383900968
2026-05-22 05:45:00,998588.9835706077
2026-05-22 06:00:00,998601.9139374243
2026-05-22 06:15:00,998579.2645658292
2026-05-22 06:30:00,998579.2645658292
2026-05-22 06:45:00,998579.2645658292
2026-05-22 07:00:00,998579.2645658292
2026-05-22 07:15:00,998579.2645658292
2026-05-22 07:30:00,998579.2645658292
2026-05-22 07:45:00,998579.2645658292
2026-05-22 08:00:00,998579.2645658292
2026-05-22 08:15:00,998579.2645658292
2026-05-22 08:30:00,998579.2645658292
2026-05-22 08:45:00,998579.2645658292
2026-05-22 09:00:00,998579.2645658292
2026-05-22 09:15:00,998579.2645658292
2026-05-22 09:30:00,998579.2645658292
2026-05-22 09:45:00,998579.2645658292
2026-05-22 10:00:00,998579.2645658292
2026-05-22 10:15:00,998579.2645658292
2026-05-22 10:30:00,998579.2645658292
2026-05-22 10:45:00,998579.2645658292
2026-05-22 11:00:00,998579.2645658292
2026-05-22 11:15:00,998579.2645658292
2026-05-22 11:30:00,998579.2645658292
2026-05-22 11:45:00,998498.5505426103
2026-05-22 12:00:00,998824.1518012587
2026-05-22 12:15:00,997261.2657597455
2026-05-22 12:30:00,997977.5885287727
2026-05-22 12:45:00,997869.0547758896
2026-05-22 13:00:00,999838.972885567
2026-05-22 13:15:00,999103.0093658788
2026-05-22 13:30:00,1000722.0685168416
2026-05-22 13:45:00,1001799.3218874711
2026-05-22 14:00:00,1003141.0965660374
2026-05-22 14:15:00,1002053.1580206521
2026-05-22 14:30:00,999371.0171650195
2026-05-22 14:45:00,997996.9724912671
2026-05-22 15:00:00,998008.7830959943
2026-05-22 15:15:00,997350.4649950084
2026-05-22 15:30:00,996513.404164815
2026-05-22 15:45:00,997622.9155911317
2026-05-22 16:00:00,997779.2605861435
2026-05-22 16:15:00,996720.3092935893
2026-05-22 16:30:00,997750.3188271751
2026-05-22 16:45:00,998217.8777653073
2026-05-22 17:00:00,997476.104504332
2026-05-22 17:15:00,997108.7296538199
2026-05-22 17:30:00,996035.6762807501
2026-05-22 17:45:00,996608.9243247154
2026-05-22 18:00:00,998234.3446658029
2026-05-22 18:15:00,998257.5805068392
2026-05-22 18:30:00,997878.4215557579
2026-05-22 18:45:00,997208.7950904388
2026-05-22 19:00:00,998494.0010944918
2026-05-22 19:15:00,999155.9708385062
2026-05-22 19:30:00,998701.5089485596
2026-05-22 19:45:00,997772.8674970543
2026-05-22 20:00:00,997844.5271916463
2026-05-22 20:15:00,997533.4205337609
2026-05-22 20:30:00,997942.2152310717
2026-05-22 20:45:00,998218.4322991824
2026-05-22 21:00:00,998213.0329722838
2026-05-24 21:00:00,991336.4102666806
2026-05-24 21:15:00,990910.809879297
2026-05-24 21:30:00,992299.4085817875
2026-05-24 21:45:00,990484.2381889209
2026-05-24 22:00:00,987419.0562673325
2026-05-24 22:15:00,987205.3511536163
2026-05-24 22:30:00,987121.8191437873
2026-05-24 22:45:00,986719.2120501339
2026-05-24 23:00:00,986032.9002394523
2026-05-24 23:15:00,986222.1909847893
2026-05-24 23:30:00,985629.9133990761
2026-05-24 23:45:00,986119.7345780334
2026-05-25 00:00:00,987790.695179537
2026-05-25 00:15:00,987159.3746667538
2026-05-25 00:30:00,988297.6861815219
2026-05-25 00:45:00,988883.5417040443
2026-05-25 01:00:00,987469.3620303107
2026-05-25 01:15:00,987094.6195324698
2026-05-25 01:30:00,988528.1342769512
2026-05-25 01:45:00,988522.8950589226
2026-05-25 02:00:00,988614.120697369
2026-05-25 02:15:00,988178.3972018007
2026-05-25 02:30:00,988644.2542078411
2026-05-25 02:45:00,989932.6190180962
2026-05-25 03:00:00,989805.2869376407
2026-05-25 03:15:00,989689.6225931396
2026-05-25 03:30:00,989600.7221801137
2026-05-25 03:45:00,989645.7819351448
2026-05-25 04:00:00,989621.7372190944
2026-05-25 04:15:00,988916.9331709509
2026-05-25 04:30:00,987926.9326689229
2026-05-25 04:45:00,987488.6599088938
2026-05-25 05:00:00,986925.9147945126
2026-05-25 05:15:00,986517.4650833134
2026-05-25 05:30:00,986361.8395127049
2026-05-25 05:45:00,987190.9754045215
2026-05-25 06:00:00,986853.9800376139
2026-05-25 06:15:00,987741.8533916987
2026-05-25 06:30:00,986908.8675082788
2026-05-25 06:45:00,986470.9052098914
2026-05-25 07:00:00,986598.126219955
2026-05-25 07:15:00,988122.0979336036
2026-05-25 07:30:00,988112.2407776833
2026-05-25 07:45:00,986354.0806489271
2026-05-25 08:00:00,986101.7369209421
2026-05-25 08:15:00,985750.1846516907
2026-05-25 08:30:00,985313.3009396598
2026-05-25 08:45:00,984291.6079281971
2026-05-25 09:00:00,984546.131578429
2026-05-25 09:15:00,984364.591831166
2026-05-25 09:30:00,983625.9153513385
2026-05-25 09:45:00,984830.6187881702
2026-05-25 10:00:00,984583.0631274671
2026-05-25 10:15:00,984903.2922294977
2026-05-25 10:30:00,984289.0881040209
2026-05-25 10:45:00,984372.7494774447
2026-05-25 11:00:00,984837.7567286643
2026-05-25 11:15:00,983448.4544272141
2026-05-25 11:30:00,981288.9530874657
2026-05-25 11:45:00,983096.872717677
2026-05-25 12:00:00,982844.5289896925
2026-05-25 12:15:00,983246.55000454
2026-05-25 12:30:00,981106.7335363463
2026-05-25 12:45:00,982210.5289222703
2026-05-25 13:00:00,982872.9924308094
2026-05-25 13:15:00,982930.5402363278
2026-05-25 13:30:00,984037.5352502848
2026-05-25 13:45:00,985476.9663954029
2026-05-25 14:00:00,985370.789864607
2026-05-25 14:15:00,984499.852726363
2026-05-25 14:30:00,983267.5356032358
2026-05-25 14:45:00,983511.3817830133
2026-05-25 15:00:00,982928.5302650443
2026-05-25 15:15:00,982472.3015833882
2026-05-25 15:30:00,982311.8716741323
2026-05-25 15:45:00,983818.4233513487
2026-05-25 16:00:00,984464.3807467691
2026-05-25 16:15:00,984888.294229106
2026-05-25 16:30:00,985367.2069479754
2026-05-25 16:45:00,985069.5775058459
2026-05-25 17:00:00,985034.4872081664
2026-05-25 17:15:00,984449.5101347145
2026-05-25 17:30:00,984642.0240571902
2026-05-25 17:45:00,984843.6295981617
2026-05-25 18:00:00,984449.5101347145
2026-05-25 18:15:00,984825.5323451649
2026-05-25 18:30:00,985298.4413077012
2026-05-25 18:45:00,984861.8822245445
2026-05-25 19:00:00,984936.0135329982
2026-05-25 19:15:00,984790.0453167133
2026-05-25 19:30:00,983992.0072937813
2026-05-25 19:45:00,983688.0633485465
2026-05-25 20:00:00,983648.4312328065
2026-05-25 20:15:00,984153.1242794042
2026-05-25 20:30:00,984411.9271009405
2026-05-25 20:45:00,984928.5922931277
2026-05-25 21:00:00,984799.9075439138
2026-05-25 21:15:00,984989.2783560043
2026-05-25 21:30:00,985383.7160931837
2026-05-25 21:45:00,984420.2475906856
2026-05-25 22:00:00,984350.8085418246
2026-05-25 22:15:00,984470.4729486111
2026-05-25 22:30:00,984218.22256582
2026-05-25 22:45:00,984441.8973791366
2026-05-25 23:00:00,984434.9441226013
2026-05-25 23:15:00,984438.5679030629
2026-05-25 23:30:00,984452.4625151412
2026-05-25 23:45:00,984457.8970657453
2026-05-26 00:00:00,984445.4203512187
2026-05-26 00:15:00,984455.9691058783
2026-05-26 00:30:00,984454.806449473
2026-05-26 00:45:00,984443.9124261917
2026-05-26 01:00:00,984440.4759812537
2026-05-26 01:15:00,984450.4184856379
2026-05-26 01:30:00,984469.457824285
2026-05-26 01:45:00,984459.5815453916
2026-05-26 02:00:00,984465.2261134158
2026-05-26 02:15:00,984463.4283643537
2026-05-26 02:30:00,984467.4483776706
2026-05-26 02:45:00,984459.6211686771
2026-05-26 03:00:00,984456.9370061203
2026-05-26 03:15:00,984457.980792669
2026-05-26 03:30:00,984455.4698244671
2026-05-26 03:45:00,984451.6360265855
2026-05-26 04:00:00,984452.957736177
2026-05-26 04:15:00,984323.6508390247
2026-05-26 04:30:00,984428.294113856
2026-05-26 04:45:00,984631.4173742876
2026-05-26 05:00:00,984592.6633354778
2026-05-26 05:15:00,984654.0299165061
2026-05-26 05:30:00,984636.1937194086
2026-05-26 05:45:00,984601.6085529516
2026-05-26 06:00:00,985434.0927058895
2026-05-26 06:15:00,987570.3706081754
2026-05-26 06:30:00,988847.8162046245
2026-05-26 06:45:00,988289.3551510704
2026-05-26 07:00:00,987192.1580753144
2026-05-26 07:15:00,987867.3535298554
2026-05-26 07:30:00,988386.6644096747
2026-05-26 07:45:00,989987.9291437557
2026-05-26 08:00:00,991069.4011042485
2026-05-26 08:15:00,991285.2291148808
2026-05-26 08:30:00,989559.6867015263
2026-05-26 08:45:00,990159.5388337432
2026-05-26 09:00:00,990805.0684087976
2026-05-26 09:15:00,992442.3696265458
2026-05-26 09:30:00,991832.8765351585
2026-05-26 09:45:00,992702.8978515947
2026-05-26 10:00:00,991941.4678799291
2026-05-26 10:15:00,992164.1096077505
2026-05-26 10:30:00,991441.6343641366
2026-05-26 10:45:00,992347.0148247842
2026-05-26 11:00:00,992920.9145455139
2026-05-26 11:15:00,991180.9106934043
2026-05-26 11:30:00,988217.4910703006
2026-05-26 11:45:00,988060.0041493424
2026-05-26 12:00:00,988123.8952796973
2026-05-26 12:15:00,989618.8110271845
2026-05-26 12:30:00,987564.6492926917
2026-05-26 12:45:00,987261.2119677917
2026-05-26 13:00:00,987539.2730899389
2026-05-26 13:15:00,986135.2560606553
2026-05-26 13:30:00,988081.1855792169
2026-05-26 13:45:00,988276.4380074149
2026-05-26 14:00:00,987520.9489677997
2026-05-26 14:15:00,986930.7377947535
2026-05-26 14:30:00,987287.6890523869
2026-05-26 14:45:00,985812.904121746
2026-05-26 15:00:00,983835.940327102
2026-05-26 15:15:00,983547.3620096804
2026-05-26 15:30:00,982900.1778667503
2026-05-26 15:45:00,982122.9705581802
2026-05-26 16:00:00,983988.6589901159
2026-05-26 16:15:00,985346.631958245
2026-05-26 16:30:00,983935.1906016679
2026-05-26 16:45:00,983410.134235484
2026-05-26 17:00:00,984977.0170537755
2026-05-26 17:15:00,984020.2136639246
2026-05-26 17:30:00,983384.7022528597
2026-05-26 17:45:00,984014.7345662984
2026-05-26 18:00:00,985193.6603047327
2026-05-26 18:15:00,985045.6396067546
2026-05-26 18:30:00,985326.8709873891
2026-05-26 18:45:00,986750.9277026821
2026-05-26 19:00:00,985229.5014667994
2026-05-26 19:15:00,986228.7997358885
2026-05-26 19:30:00,987309.5959003895
2026-05-26 19:45:00,988526.238229196
2026-05-26 20:00:00,988714.551158683
2026-05-26 20:15:00,987284.8117331526
2026-05-26 20:30:00,987943.0412965261
2026-05-26 20:45:00,987037.4919489226
2026-05-26 21:00:00,986831.902037168
2026-05-26 21:15:00,987838.8480278249
2026-05-26 21:30:00,988377.4681564425
2026-05-26 21:45:00,985473.1774735958
2026-05-26 22:00:00,986282.5780146681
2026-05-26 22:15:00,986482.0423513432
2026-05-26 22:30:00,986617.6155576633
2026-05-26 22:45:00,986467.333245262
2026-05-26 23:00:00,986676.8294324767
2026-05-26 23:15:00,987990.7795256452
2026-05-26 23:30:00,988913.3964453888
2026-05-26 23:45:00,988024.5751043825
2026-05-27 00:00:00,988480.8676389856
2026-05-27 00:15:00,988222.3326515405
2026-05-27 00:30:00,988492.0199419889
2026-05-27 00:45:00,989114.4243475379
2026-05-27 01:00:00,988370.0353892847
2026-05-27 01:15:00,987652.0419555287
2026-05-27 01:30:00,986779.1933971118
2026-05-27 01:45:00,986592.7835986412
2026-05-27 02:00:00,987014.6942174529
2026-05-27 02:15:00,987094.9490217653
2026-05-27 02:30:00,986629.4974217629
2026-05-27 02:45:00,987534.4869910426
2026-05-27 03:00:00,987926.4975039209
2026-05-27 03:15:00,987786.8333791125
2026-05-27 03:30:00,987660.3670165503
2026-05-27 03:45:00,987737.0650177847
2026-05-27 04:00:00,988260.0759247252
2026-05-27 04:15:00,987730.6435073116
2026-05-27 04:30:00,988254.731551646
2026-05-27 04:45:00,988254.731551646
2026-05-27 05:00:00,988254.731551646
2026-05-27 05:15:00,988186.9451965294
2026-05-27 05:30:00,988122.9970451412
2026-05-27 05:45:00,987715.3275800421
2026-05-27 06:00:00,987731.3146178895
2026-05-27 06:15:00,987603.418315113
2026-05-27 06:30:00,986500.3127036686
2026-05-27 06:45:00,986124.6173142635
2026-05-27 07:00:00,986508.3062225919
2026-05-27 07:15:00,986204.3039359824
2026-05-27 07:30:00,986168.0432269312
2026-05-27 07:45:00,986275.6460868784
2026-05-27 08:00:00,985826.2631932462
2026-05-27 08:15:00,983694.3905113527
2026-05-27 08:30:00,983108.262077657
2026-05-27 08:45:00,983015.4869107663
2026-05-27 09:00:00,984594.3100030754
2026-05-27 09:15:00,985028.540946453
2026-05-27 09:30:00,985042.0353687851
2026-05-27 09:45:00,984656.1244159621
2026-05-27 10:00:00,984544.5508407608
2026-05-27 10:15:00,985015.8187946969
2026-05-27 10:30:00,983583.7343970309
2026-05-27 10:45:00,983115.2458341809
2026-05-27 11:00:00,982984.7617495443
2026-05-27 11:15:00,982161.6911749089
2026-05-27 11:30:00,982517.5705788633
2026-05-27 11:45:00,983049.248554746
2026-05-27 12:00:00,982556.8853093839
2026-05-27 12:15:00,985853.2932884268
2026-05-27 12:30:00,985019.6559437871
2026-05-27 12:45:00,986012.2258781889
2026-05-27 13:00:00,985403.088036854
2026-05-27 13:15:00,985292.6405898434
2026-05-27 13:30:00,985263.3903572437
2026-05-27 13:45:00,987575.1307825124
2026-05-27 14:00:00,985505.8621523093
2026-05-27 14:15:00,985402.2388697785
2026-05-27 14:30:00,985687.5036661096
2026-05-27 14:45:00,984032.2690847068
2026-05-27 15:00:00,989544.6496931713
2026-05-27 15:15:00,989543.2355339305
2026-05-27 15:30:00,989425.9304607033
2026-05-27 15:45:00,990525.7766915782
2026-05-27 16:00:00,989844.9786814969
2026-05-27 16:15:00,991048.3881691919
2026-05-27 16:30:00,990412.7447363738
2026-05-27 16:45:00,991725.7956971121
2026-05-27 17:00:00,987863.6072549154
2026-05-27 17:15:00,987873.5736679027
2026-05-27 17:30:00,988729.020087391
2026-05-27 17:45:00,989885.002970563
2026-05-27 18:00:00,988166.51958528
2026-05-27 18:15:00,988974.0784888817
2026-05-27 18:30:00,989087.7594410537
2026-05-27 18:45:00,989694.8987531257
2026-05-27 19:00:00,990741.9417777808
2026-05-27 19:15:00,990847.096784985
2026-05-27 19:30:00,990240.6920531249
2026-05-27 19:45:00,990367.1104972042
2026-05-27 20:00:00,990497.589554583
2026-05-27 20:15:00,989693.9697208867
2026-05-27 20:30:00,988610.6998169612
2026-05-27 20:45:00,987748.037975809
2026-05-27 21:00:00,987695.0489223655
2026-05-27 21:15:00,987653.9243763412
2026-05-27 21:30:00,988087.6570217117
2026-05-27 21:45:00,987518.1493002595
2026-05-27 22:00:00,989239.8963044579
2026-05-27 22:15:00,988510.7964669832
2026-05-27 22:30:00,988427.9661119902
2026-05-27 22:45:00,988344.0915477864
2026-05-27 23:00:00,988466.4727511172
2026-05-27 23:15:00,986453.0533461234
2026-05-27 23:30:00,985979.3830414981
2026-05-27 23:45:00,984429.3758065993
2026-05-28 00:00:00,983733.210856683
2026-05-28 00:15:00,984922.9051854737
2026-05-28 00:30:00,983619.686361486
2026-05-28 00:45:00,983248.182160568
2026-05-28 01:00:00,982612.4921278916
2026-05-28 01:15:00,982172.7087668894
2026-05-28 01:30:00,980886.8376824205
2026-05-28 01:45:00,978457.5409910553
2026-05-28 02:00:00,980026.9394370836
2026-05-28 02:15:00,980186.8860997942
2026-05-28 02:30:00,978786.0666442679
2026-05-28 02:45:00,979645.1875668027
2026-05-28 03:00:00,975997.3334468129
2026-05-28 03:15:00,973379.2206044322
2026-05-28 03:30:00,966710.811491916
2026-05-28 03:45:00,964658.3910984261
2026-05-28 04:00:00,964602.9771545874
2026-05-28 04:15:00,964364.4938919917
2026-05-28 04:30:00,966921.1378576304
2026-05-28 04:45:00,967159.4709886941
2026-05-28 05:00:00,966572.5465405459
2026-05-28 05:15:00,968399.7680080327
2026-05-28 05:30:00,971153.6374580073
2026-05-28 05:45:00,971063.579299122
2026-05-28 06:00:00,973128.1715859959
2026-05-28 06:15:00,974340.9562072557
2026-05-28 06:30:00,974754.452215253
2026-05-28 06:45:00,975467.2715577221
2026-05-28 07:00:00,978724.5529895402
2026-05-28 07:15:00,975880.4507505725
2026-05-28 07:30:00,975602.6437489723
2026-05-28 07:45:00,975128.6534548518
2026-05-28 08:00:00,974924.215171425
2026-05-28 08:15:00,974628.817696095
2026-05-28 08:30:00,974109.2249035342
2026-05-28 08:45:00,975628.7853470861
2026-05-28 09:00:00,976225.6234741877
2026-05-28 09:15:00,975347.2467594137
2026-05-28 09:30:00,974341.1256221237
2026-05-28 09:45:00,973537.9660976265
2026-05-28 10:00:00,972702.9782978595
2026-05-28 10:15:00,973728.7825699314
2026-05-28 10:30:00,971540.603491888
2026-05-28 10:45:00,971308.7227287705
2026-05-28 11:00:00,972674.9227877259
2026-05-28 11:15:00,974222.6778881252
2026-05-28 11:30:00,974553.0608750074
2026-05-28 11:45:00,976655.1817331748
2026-05-28 12:00:00,976520.4207228456
2026-05-28 12:15:00,978215.8280200554
2026-05-28 12:30:00,978254.4865753697
2026-05-28 12:45:00,978282.7750910666
2026-05-28 13:00:00,978271.2804991094
2026-05-28 13:15:00,978267.565656344
2026-05-28 13:30:00,978280.8286470638
2026-05-28 13:45:00,978266.6102713295
2026-05-28 14:00:00,978299.1683318592
2026-05-28 14:15:00,978355.789874563
2026-05-28 14:30:00,978282.3926693259
2026-05-28 14:45:00,978122.9847526541
2026-05-28 15:00:00,974960.9249990507
2026-05-28 15:15:00,975631.0339607161
2026-05-28 15:30:00,975649.9102694953
2026-05-28 15:45:00,974573.9606690749
2026-05-28 16:00:00,974743.8474480888
2026-05-28 16:15:00,973592.3926125506
2026-05-28 16:30:00,973611.2689213301
2026-05-28 16:45:00,973101.6085842889
2026-05-28 17:00:00,971742.5143521791
2026-05-28 17:15:00,972308.8036155584
2026-05-28 17:30:00,972573.0719384681
2026-05-28 17:45:00,971987.9063663101
2026-05-28 18:00:00,971289.4829414757
2026-05-28 18:15:00,972157.7931453236
2026-05-28 18:30:00,971685.885425841
2026-05-28 18:45:00,971563.1894187757
2026-05-28 19:00:00,971289.4829414757
2026-05-28 19:15:00,970685.4410605377
2026-05-28 19:30:00,970515.5542815238
2026-05-28 19:45:00,971478.2460292688
2026-05-28 20:00:00,971346.1118678136
2026-05-28 20:15:00,971648.1328082825
2026-05-28 20:30:00,971638.6946538927
2026-05-28 20:45:00,971544.3131099965
2026-05-28 21:00:00,971902.9629768031
2026-05-28 21:15:00,971808.5814329067
2026-05-28 21:30:00,971563.1894187757
2026-05-28 21:45:00,972072.849755817
2026-05-28 22:00:00,971629.2564995029
2026-05-28 22:15:00,971506.5604924376
2026-05-28 22:30:00,971487.684183658
2026-05-28 22:45:00,971600.942036334
2026-05-28 23:00:00,971308.3592502549
2026-05-28 23:15:00,971393.3026397618
2026-05-28 23:30:00,971431.0552573206
2026-05-28 23:45:00,971515.9986468273
