open_ts,close_ts,hold_seconds,open_price,close_price,qty,direction,realized_pnl,implied_pnl
2026-06-24 03:51:03.455000+00:00,2026-06-24 03:51:19.605000+00:00,16.15,62720.943,62717.495,1.0,long,6.5,-3.447999999996682
2026-06-24 03:51:25.049000+00:00,2026-06-24 03:51:47.216000+00:00,22.167,62725.406,62734.645,1.0,short,-0.99,-9.238999999994121
2026-06-24 03:51:52.066000+00:00,2026-06-24 03:52:05.396000+00:00,13.33,62735.475,62735.336,1.0,short,7.13,0.13899999999557622
2026-06-24 03:52:10.755000+00:00,2026-06-24 03:52:41.305000+00:00,30.55,62728.108,62710.272,1.0,long,9.81,-17.83600000000297
2026-06-24 03:52:43.135000+00:00,2026-06-24 03:52:47.185000+00:00,4.05,62711.799,62714.767,1.0,long,3.11,2.9680000000007567
2026-06-24 03:52:49.405000+00:00,2026-06-24 03:52:53.479000+00:00,4.074,62710.059,62700.83,1.0,short,9.23,9.22899999999936
2026-06-24 03:53:00.892000+00:00,2026-06-24 03:53:05.803000+00:00,4.911,62709.522,62708.173,1.0,short,-0.82,1.348999999994703
2026-06-24 03:53:12.503000+00:00,2026-06-24 03:53:15.275000+00:00,2.7720000000000002,62702.556,62707.134,1.0,long,3.68,4.578000000001339
2026-06-24 03:53:15.922000+00:00,2026-06-24 03:53:20.004000+00:00,4.082,62702.804,62711.102,1.0,long,4.45,8.298000000002503
2026-06-24 03:53:27.853000+00:00,2026-06-24 03:53:35.752000+00:00,7.899,62715.502,62707.908,1.0,short,4.46,7.5939999999973224
2026-06-24 03:53:40.142000+00:00,2026-06-24 03:53:45.808000+00:00,5.666,62696.549,62702.953,1.0,long,3.78,6.40400000000227
