,equity
2026-06-24 04:56:46+00:00,1004476.5100000696
2026-06-24 04:56:51+00:00,1004476.5200000696
2026-06-24 04:56:56+00:00,1004476.5200000696
2026-06-24 04:57:01+00:00,1004480.8000000697
2026-06-24 04:57:06+00:00,1004480.8000000697
2026-06-24 04:57:11+00:00,1004482.3500000697
2026-06-24 04:57:16+00:00,1004482.3400000697
2026-06-24 04:57:21+00:00,1004482.3400000697
2026-06-24 04:57:24+00:00,1004481.1400000697
2026-06-24 04:57:29+00:00,1004482.1600000698
2026-06-24 04:57:34+00:00,1004481.5900000698
2026-06-24 04:57:39+00:00,1004482.0000000698
2026-06-24 04:57:44+00:00,1004482.0000000698
2026-06-24 04:57:49+00:00,1004482.0000000698
2026-06-24 04:57:54+00:00,1004480.8000000699
2026-06-24 04:57:59+00:00,1004482.8000000699
2026-06-24 04:58:04+00:00,1004482.8100000699
2026-06-24 04:58:09+00:00,1004482.8200000699
2026-06-24 04:58:14+00:00,1004482.8300000699
2026-06-24 04:58:19+00:00,1004482.8300000699
2026-06-24 04:58:24+00:00,1004482.8300000699
2026-06-24 04:58:29+00:00,1004482.8300000699
2026-06-24 04:58:34+00:00,1004482.8300000699
2026-06-24 04:58:39+00:00,1004482.8300000699
2026-06-24 04:58:44+00:00,1004482.8300000699
2026-06-24 04:58:49+00:00,1004482.8300000699
2026-06-24 04:58:54+00:00,1004482.8400000699
2026-06-24 04:58:59+00:00,1004482.8400000699
2026-06-24 04:59:04+00:00,1004482.8400000699
2026-06-24 04:59:09+00:00,1004482.8400000699
2026-06-24 04:59:11+00:00,1004488.3400000699
2026-06-24 04:59:16+00:00,1004488.3400000699
2026-06-24 04:59:21+00:00,1004488.3400000699
2026-06-24 04:59:26+00:00,1004488.3300000699
2026-06-24 04:59:30+00:00,1004493.8300000699
2026-06-24 04:59:35+00:00,1004493.8300000699
2026-06-24 04:59:37+00:00,1004492.63000007
2026-06-24 04:59:42+00:00,1004492.63000007
2026-06-24 04:59:47+00:00,1004492.64000007
2026-06-24 04:59:52+00:00,1004493.18000007
2026-06-24 04:59:57+00:00,1004498.68000007
2026-06-24 05:00:02+00:00,1004504.18000007
2026-06-24 05:00:06+00:00,1004502.9800000701
2026-06-24 05:00:11+00:00,1004505.08000007
2026-06-24 05:00:13+00:00,1004503.8800000701
2026-06-24 05:00:18+00:00,1004503.8800000701
2026-06-24 05:00:23+00:00,1004503.8900000701
2026-06-24 05:00:28+00:00,1004503.8900000701
2026-06-24 05:00:32+00:00,1004509.3900000701
2026-06-24 05:00:37+00:00,1004509.3900000701
2026-06-24 05:00:42+00:00,1004513.3900000701
2026-06-24 05:00:45+00:00,1004518.8900000701
2026-06-24 05:00:50+00:00,1004518.8900000701
2026-06-24 05:00:55+00:00,1004518.9000000701
2026-06-24 05:01:00+00:00,1004518.9000000701
2026-06-24 05:01:05+00:00,1004518.9000000701
2026-06-24 05:01:08+00:00,1004517.7000000702
2026-06-24 05:01:13+00:00,1004517.7000000702
2026-06-24 05:01:18+00:00,1004517.7000000702
2026-06-24 05:01:20+00:00,1004516.5000000702
2026-06-24 05:01:25+00:00,1004516.4900000702
2026-06-24 05:01:30+00:00,1004516.5000000702
2026-06-24 05:01:35+00:00,1004516.5000000702
2026-06-24 05:01:40+00:00,1004516.5000000702
2026-06-24 05:01:45+00:00,1004516.5000000702
2026-06-24 05:01:50+00:00,1004522.0000000702
2026-06-24 05:01:55+00:00,1004522.0000000702
2026-06-24 05:01:58+00:00,1004520.8000000702
2026-06-24 05:02:03+00:00,1004520.8000000702
2026-06-24 05:02:08+00:00,1004520.8000000702
2026-06-24 05:02:13+00:00,1004520.8200000703
2026-06-24 05:02:18+00:00,1004522.8300000703
2026-06-24 05:02:20+00:00,1004521.6300000703
2026-06-24 05:02:25+00:00,1004521.6300000703
2026-06-24 05:02:29+00:00,1004520.4300000704
2026-06-24 05:02:34+00:00,1004524.1700000704
2026-06-24 05:02:37+00:00,1004522.9700000704
2026-06-24 05:02:42+00:00,1004525.1000000704
2026-06-24 05:02:45+00:00,1004523.9000000705
2026-06-24 05:02:50+00:00,1004523.9000000705
2026-06-24 05:02:55+00:00,1004523.9000000705
2026-06-24 05:03:00+00:00,1004525.7900000705
2026-06-24 05:03:04+00:00,1004524.5900000705
2026-06-24 05:03:09+00:00,1004524.6000000705
2026-06-24 05:03:14+00:00,1004524.6100000705
2026-06-24 05:03:19+00:00,1004529.4300000705
2026-06-24 05:03:24+00:00,1004530.0100000704
2026-06-24 05:03:29+00:00,1004530.0100000704
2026-06-24 05:03:34+00:00,1004530.0100000704
2026-06-24 05:03:39+00:00,1004530.0100000704
2026-06-24 05:03:44+00:00,1004528.9100000705
2026-06-24 05:03:49+00:00,1004533.5600000705
2026-06-24 05:03:54+00:00,1004532.3600000705
2026-06-24 05:03:59+00:00,1004532.3500000705
2026-06-24 05:04:04+00:00,1004532.3500000705
2026-06-24 05:04:08+00:00,1004531.1500000706
2026-06-24 05:04:10+00:00,1004536.6500000706
2026-06-24 05:04:12+00:00,1004535.4500000706
2026-06-24 05:04:17+00:00,1004535.4400000706
2026-06-24 05:04:22+00:00,1004535.4400000706
2026-06-24 05:04:27+00:00,1004535.4400000706
2026-06-24 05:04:32+00:00,1004535.4300000706
2026-06-24 05:04:37+00:00,1004535.4200000706
2026-06-24 05:04:42+00:00,1004537.8700000705
2026-06-24 05:04:47+00:00,1004537.8600000705
2026-06-24 05:04:52+00:00,1004537.8700000705
2026-06-24 05:04:57+00:00,1004537.8700000705
2026-06-24 05:05:02+00:00,1004537.8800000706
2026-06-24 05:05:04+00:00,1004543.3800000706
2026-06-24 05:05:09+00:00,1004543.3900000706
2026-06-24 05:05:14+00:00,1004545.3800000706
2026-06-24 05:05:19+00:00,1004545.3800000706
2026-06-24 05:05:21+00:00,1004550.8800000706
2026-06-24 05:05:26+00:00,1004550.8800000706
2026-06-24 05:05:28+00:00,1004556.3800000706
2026-06-24 05:05:30+00:00,1004555.1800000706
2026-06-24 05:05:35+00:00,1004555.1700000706
2026-06-24 05:05:38+00:00,1004553.9700000706
2026-06-24 05:05:43+00:00,1004553.9700000706
2026-06-24 05:05:46+00:00,1004552.7700000707
2026-06-24 05:05:51+00:00,1004553.1900000707
2026-06-24 05:05:56+00:00,1004554.9600000707
2026-06-24 05:06:00+00:00,1004553.7600000708
2026-06-24 05:06:05+00:00,1004553.7600000708
2026-06-24 05:06:10+00:00,1004553.7700000708
2026-06-24 05:06:15+00:00,1004557.7800000708
2026-06-24 05:06:20+00:00,1004557.7900000708
2026-06-24 05:06:25+00:00,1004558.0300000708
2026-06-24 05:06:30+00:00,1004558.0400000708
2026-06-24 05:06:35+00:00,1004558.0500000708
2026-06-24 05:06:40+00:00,1004558.8300000709
2026-06-24 05:06:42+00:00,1004564.3300000709
2026-06-24 05:06:47+00:00,1004564.3200000708
2026-06-24 05:06:52+00:00,1004564.3100000708
2026-06-24 05:06:57+00:00,1004564.3000000708
2026-06-24 05:06:59+00:00,1004563.1000000709
2026-06-24 05:07:04+00:00,1004568.1500000709
2026-06-24 05:07:08+00:00,1004566.950000071
2026-06-24 05:07:13+00:00,1004566.940000071
2026-06-24 05:07:18+00:00,1004566.930000071
2026-06-24 05:07:20+00:00,1004565.730000071
2026-06-24 05:07:25+00:00,1004565.720000071
2026-06-24 05:07:27+00:00,1004564.520000071
2026-06-24 05:07:29+00:00,1004563.3200000711
2026-06-24 05:07:34+00:00,1004563.3200000711
2026-06-24 05:07:39+00:00,1004563.3200000711
2026-06-24 05:07:44+00:00,1004567.0800000711
2026-06-24 05:07:49+00:00,1004565.8800000711
2026-06-24 05:07:54+00:00,1004565.8700000711
2026-06-24 05:07:59+00:00,1004565.8900000711
2026-06-24 05:08:04+00:00,1004565.8800000711
2026-06-24 05:08:09+00:00,1004565.8900000711
2026-06-24 05:08:14+00:00,1004565.8900000711
2026-06-24 05:08:18+00:00,1004571.3900000711
2026-06-24 05:08:23+00:00,1004570.7500000711
2026-06-24 05:08:25+00:00,1004576.2500000711
2026-06-24 05:08:30+00:00,1004576.2400000711
2026-06-24 05:08:35+00:00,1004580.2300000711
2026-06-24 05:08:40+00:00,1004580.2400000711
2026-06-24 05:08:45+00:00,1004580.2400000711
2026-06-24 05:08:50+00:00,1004580.2300000711
2026-06-24 05:08:55+00:00,1004580.2300000711
2026-06-24 05:08:58+00:00,1004585.7300000711
2026-06-24 05:09:03+00:00,1004585.7400000711
2026-06-24 05:09:06+00:00,1004584.5400000712
2026-06-24 05:09:11+00:00,1004584.5300000712
2026-06-24 05:09:16+00:00,1004584.5200000711
2026-06-24 05:09:20+00:00,1004590.0200000711
2026-06-24 05:09:24+00:00,1004588.8200000712
2026-06-24 05:09:29+00:00,1004593.7500000712
2026-06-24 05:09:34+00:00,1004593.0200000713
2026-06-24 05:09:36+00:00,1004598.5200000713
2026-06-24 05:09:41+00:00,1004598.5300000713
2026-06-24 05:09:46+00:00,1004604.0300000713
2026-06-24 05:09:51+00:00,1004604.0300000713
2026-06-24 05:09:56+00:00,1004604.0400000713
2026-06-24 05:10:01+00:00,1004604.7100000713
2026-06-24 05:10:05+00:00,1004603.5100000714
2026-06-24 05:10:10+00:00,1004608.1700000714
2026-06-24 05:10:15+00:00,1004608.1700000714
2026-06-24 05:10:20+00:00,1004608.1700000714
2026-06-24 05:10:25+00:00,1004608.1800000714
2026-06-24 05:10:30+00:00,1004608.1800000714
2026-06-24 05:10:35+00:00,1004608.1700000714
2026-06-24 05:10:40+00:00,1004608.1600000714
2026-06-24 05:10:45+00:00,1004608.1700000714
2026-06-24 05:10:50+00:00,1004608.1800000714
2026-06-24 05:10:52+00:00,1004613.6800000714
2026-06-24 05:10:57+00:00,1004613.6800000714
2026-06-24 05:11:02+00:00,1004613.6700000714
2026-06-24 05:11:07+00:00,1004613.6700000714
2026-06-24 05:11:12+00:00,1004617.9000000714
2026-06-24 05:11:17+00:00,1004617.9000000714
2026-06-24 05:11:22+00:00,1004617.9000000714
2026-06-24 05:11:27+00:00,1004617.9100000714
2026-06-24 05:11:32+00:00,1004617.9100000714
2026-06-24 05:11:37+00:00,1004617.9100000714
2026-06-24 05:11:39+00:00,1004623.4100000714
2026-06-24 05:11:44+00:00,1004623.4000000714
2026-06-24 05:11:46+00:00,1004622.2000000714
2026-06-24 05:11:50+00:00,1004627.7000000714
2026-06-24 05:11:52+00:00,1004626.5000000715
2026-06-24 05:11:57+00:00,1004626.5100000715
2026-06-24 05:12:01+00:00,1004625.3100000715
2026-06-24 05:12:04+00:00,1004624.1100000716
2026-06-24 05:12:09+00:00,1004624.1000000716
2026-06-24 05:12:12+00:00,1004622.9000000716
2026-06-24 05:12:16+00:00,1004628.4000000716
2026-06-24 05:12:21+00:00,1004628.4100000716
2026-06-24 05:12:26+00:00,1004628.4100000716
2026-06-24 05:12:31+00:00,1004628.4100000716
2026-06-24 05:12:36+00:00,1004628.4000000716
2026-06-24 05:12:41+00:00,1004633.0400000716
2026-06-24 05:12:44+00:00,1004631.8400000717
2026-06-24 05:12:49+00:00,1004631.8500000717
2026-06-24 05:12:54+00:00,1004631.8600000717
2026-06-24 05:12:56+00:00,1004637.3600000717
2026-06-24 05:13:01+00:00,1004636.1600000717
2026-06-24 05:13:04+00:00,1004641.6600000717
2026-06-24 05:13:09+00:00,1004640.4600000718
2026-06-24 05:13:14+00:00,1004642.0800000718
2026-06-24 05:13:19+00:00,1004646.2000000718
2026-06-24 05:13:24+00:00,1004646.2000000718
2026-06-24 05:13:29+00:00,1004646.2000000718
2026-06-24 05:13:34+00:00,1004646.2000000718
2026-06-24 05:13:36+00:00,1004645.0000000718
2026-06-24 05:13:41+00:00,1004647.0000000718
2026-06-24 05:13:45+00:00,1004645.8000000719
2026-06-24 05:13:50+00:00,1004645.8000000719
2026-06-24 05:13:55+00:00,1004645.7900000719
2026-06-24 05:14:00+00:00,1004650.9100000719
2026-06-24 05:14:05+00:00,1004650.9000000719
2026-06-24 05:14:10+00:00,1004653.7900000719
2026-06-24 05:14:15+00:00,1004653.7900000719
2026-06-24 05:14:20+00:00,1004653.7900000719
2026-06-24 05:14:25+00:00,1004653.7900000719
2026-06-24 05:14:28+00:00,1004652.5900000719
2026-06-24 05:14:33+00:00,1004652.6000000719
2026-06-24 05:14:38+00:00,1004652.6000000719
2026-06-24 05:14:43+00:00,1004652.6000000719
2026-06-24 05:14:48+00:00,1004652.6100000719
2026-06-24 05:14:53+00:00,1004652.6100000719
2026-06-24 05:14:58+00:00,1004652.6000000719
2026-06-24 05:15:03+00:00,1004652.6000000719
2026-06-24 05:15:08+00:00,1004652.6000000719
2026-06-24 05:15:10+00:00,1004651.400000072
2026-06-24 05:15:13+00:00,1004650.200000072
2026-06-24 05:15:18+00:00,1004649.0000000721
2026-06-24 05:15:21+00:00,1004647.8000000721
2026-06-24 05:15:26+00:00,1004651.6800000721
2026-06-24 05:15:31+00:00,1004651.6800000721
2026-06-24 05:15:36+00:00,1004657.1500000721
2026-06-24 05:15:41+00:00,1004657.1400000721
2026-06-24 05:15:46+00:00,1004657.1500000721
2026-06-24 05:15:51+00:00,1004657.1500000721
2026-06-24 05:15:56+00:00,1004657.1500000721
2026-06-24 05:16:01+00:00,1004657.1500000721
2026-06-24 05:16:06+00:00,1004657.1600000721
2026-06-24 05:16:10+00:00,1004655.9600000721
2026-06-24 05:16:15+00:00,1004661.4600000721
2026-06-24 05:16:20+00:00,1004661.4600000721
2026-06-24 05:16:25+00:00,1004661.4600000721
2026-06-24 05:16:30+00:00,1004661.4600000721
2026-06-24 05:16:35+00:00,1004661.4600000721
2026-06-24 05:16:37+00:00,1004660.2600000722
2026-06-24 05:16:40+00:00,1004659.0600000722
2026-06-24 05:16:45+00:00,1004662.0900000723
2026-06-24 05:16:47+00:00,1004660.8900000723
2026-06-24 05:16:52+00:00,1004660.8900000723
2026-06-24 05:16:57+00:00,1004660.8800000723
2026-06-24 05:17:02+00:00,1004660.8800000723
2026-06-24 05:17:07+00:00,1004660.8900000723
2026-06-24 05:17:12+00:00,1004660.8900000723
2026-06-24 05:17:17+00:00,1004660.9000000723
2026-06-24 05:17:22+00:00,1004660.9000000723
2026-06-24 05:17:25+00:00,1004666.4000000723
2026-06-24 05:17:30+00:00,1004666.4000000723
2026-06-24 05:17:35+00:00,1004666.4000000723
2026-06-24 05:17:40+00:00,1004666.4000000723
2026-06-24 05:17:44+00:00,1004671.9000000723
2026-06-24 05:17:49+00:00,1004671.7800000723
2026-06-24 05:17:54+00:00,1004672.4500000724
2026-06-24 05:17:57+00:00,1004671.2500000724
2026-06-24 05:18:01+00:00,1004676.7500000724
2026-06-24 05:18:04+00:00,1004675.5500000725
2026-06-24 05:18:08+00:00,1004681.0500000725
2026-06-24 05:18:12+00:00,1004686.5500000725
2026-06-24 05:18:14+00:00,1004685.3500000725
2026-06-24 05:18:19+00:00,1004687.3400000725
2026-06-24 05:18:24+00:00,1004687.3300000725
2026-06-24 05:18:29+00:00,1004689.3300000725
2026-06-24 05:18:34+00:00,1004689.3300000725
2026-06-24 05:18:39+00:00,1004689.3200000725
2026-06-24 05:18:44+00:00,1004693.3100000725
2026-06-24 05:18:49+00:00,1004693.3100000725
2026-06-24 05:18:54+00:00,1004693.3000000725
2026-06-24 05:18:56+00:00,1004692.1000000725
2026-06-24 05:18:59+00:00,1004697.6000000725
2026-06-24 05:19:03+00:00,1004703.1000000725
2026-06-24 05:19:08+00:00,1004703.1000000725
2026-06-24 05:19:12+00:00,1004708.6000000725
2026-06-24 05:19:17+00:00,1004708.6000000725
2026-06-24 05:19:22+00:00,1004708.6100000725
2026-06-24 05:19:27+00:00,1004708.6200000725
2026-06-24 05:19:32+00:00,1004710.6200000725
2026-06-24 05:19:37+00:00,1004709.4200000726
2026-06-24 05:19:42+00:00,1004713.9200000726
2026-06-24 05:19:47+00:00,1004713.9300000726
2026-06-24 05:19:52+00:00,1004713.9400000726
2026-06-24 05:19:55+00:00,1004712.7400000726
2026-06-24 05:20:00+00:00,1004712.7400000726
2026-06-24 05:20:04+00:00,1004711.5400000727
2026-06-24 05:20:09+00:00,1004711.5500000727
2026-06-24 05:20:12+00:00,1004710.3500000727
2026-06-24 05:20:15+00:00,1004709.1500000728
2026-06-24 05:20:18+00:00,1004707.9500000728
2026-06-24 05:20:22+00:00,1004706.7500000729
2026-06-24 05:20:27+00:00,1004708.4300000729
2026-06-24 05:20:32+00:00,1004708.4300000729
2026-06-24 05:20:37+00:00,1004709.5700000729
2026-06-24 05:20:39+00:00,1004708.370000073
2026-06-24 05:20:44+00:00,1004708.370000073
2026-06-24 05:20:47+00:00,1004713.870000073
2026-06-24 05:20:52+00:00,1004713.870000073
2026-06-24 05:20:57+00:00,1004713.870000073
2026-06-24 05:21:02+00:00,1004716.8200000729
2026-06-24 05:21:07+00:00,1004716.8200000729
2026-06-24 05:21:11+00:00,1004715.620000073
2026-06-24 05:21:14+00:00,1004714.420000073
2026-06-24 05:21:19+00:00,1004714.420000073
2026-06-24 05:21:21+00:00,1004713.2200000731
2026-06-24 05:21:24+00:00,1004718.7200000731
2026-06-24 05:21:29+00:00,1004717.5200000731
2026-06-24 05:21:34+00:00,1004717.6600000731
2026-06-24 05:21:36+00:00,1004716.4600000732
2026-06-24 05:21:38+00:00,1004721.9600000732
2026-06-24 05:21:42+00:00,1004720.7600000732
2026-06-24 05:21:45+00:00,1004726.2600000732
2026-06-24 05:21:50+00:00,1004726.2600000732
2026-06-24 05:21:55+00:00,1004726.2600000732
2026-06-24 05:22:00+00:00,1004726.2600000732
2026-06-24 05:22:05+00:00,1004726.2600000732
2026-06-24 05:22:10+00:00,1004725.0600000733
2026-06-24 05:22:15+00:00,1004725.0600000733
2026-06-24 05:22:18+00:00,1004723.8600000733
2026-06-24 05:22:21+00:00,1004722.6600000734
2026-06-24 05:22:26+00:00,1004722.6700000734
2026-06-24 05:22:31+00:00,1004722.6700000734
2026-06-24 05:22:36+00:00,1004722.6700000734
2026-06-24 05:22:41+00:00,1004722.6700000734
2026-06-24 05:22:46+00:00,1004722.6700000734
2026-06-24 05:22:51+00:00,1004725.4900000733
2026-06-24 05:22:56+00:00,1004724.2900000734
2026-06-24 05:23:01+00:00,1004724.3000000734
2026-06-24 05:23:05+00:00,1004723.1000000734
2026-06-24 05:23:10+00:00,1004721.9000000735
2026-06-24 05:23:15+00:00,1004727.4000000735
2026-06-24 05:23:19+00:00,1004726.2000000735
